9.9139	4.23264	4.84559	-0.919667	0.301866	3.08167	-2.281	-2.23458	4.32936
9.63991	5.4591	5.98723	-0.525033	-1.00774	-2.03403	-5.54404	-6.63472	-16.0907
0.385413	4.15452	7.16728	-1.01405	-0.658806	1.4534	-2.10855	-2.69153	-3.08676
7.23897	4.4409	4.85331	-2.18584	-0.916854	0.257919	-15.6223	9.97804	1.52505
3.72201	1.06876	3.66704	1.49854	-0.80683	-2.0294	-17.6983	-36.3248	45.0266
6.10924	8.37907	2.33413	0.6646	0.107398	-1.32729	35.3837	14.4499	22.7352
0.373853	9.24481	3.81309	-0.690863	-0.449654	-0.640918	0.96059	-3.83317	-1.45175
5.46235	0.0726025	4.60467	-1.51422	-0.560938	0.0783798	-12.6896	13.0466	-37.1974
3.07356	5.94872	6.55209	0.712744	0.779944	-1.44033	-10.1705	-3.33818	3.74745
0.325872	8.60868	9.77366	0.358608	-0.789722	0.954412	-6.3114	17.6653	-10.2288
1.80747	2.34938	0.847943	1.53281	0.607955	1.33574	-11.9958	-3.74864	-4.86901
3.4527	5.98919	0.435771	0.691489	0.40492	1.81921	2.42177	-3.53235	0.885514
1.51848	9.48921	6.45504	0.787617	-1.29796	0.127086	-10.0062	-5.45244	11.3872
1.99391	0.564046	8.6005	0.9713	0.677498	2.13066	0.605466	-2.05469	-7.11782
5.32932	5.23948	9.54072	0.552228	-0.315206	-0.733881	-5.061	33.2376	28.4113
9.62455	2.91087	5.23631	1.12897	-1.42749	1.60579	-2.73448	0.712054	1.9987
1.97277	7.04351	9.65078	0.194657	1.20144	-1.13573	-1.68943	-2.17088	4.01711
8.8867	3.75268	1.35609	-0.849734	-0.268552	-0.372244	-1.07511	7.36956	-11.7512
0.932858	3.30839	5.81508	-0.0575147	0.639427	-1.0322	0.648502	-1.79126	0.0299583
8.2254	6.28441	7.82657	0.917952	-0.444481	1.94868	5.10003	-1.90478	3.40039
7.15447	1.11396	1.42688	2.43133	0.341813	2.69912	8.64601	6.73419	5.63647
5.69944	9.4433	1.89415	-0.448052	-0.755726	2.50526	4.194	-3.47894	-7.4119
2.98929	9.87341	8.60467	-1.38023	0.465543	-1.45223	-2.20049	1.67456	-1.79279
6.668	3.54815	1.89988	0.128083	0.141894	1.68357	-4.07217	5.00102	-7.38933
3.82472	3.47458	0.409623	-1.17631	0.518637	-2.28938	-20.9826	26.4794	16.5344
2.3805	2.13382	6.77337	0.677635	1.71643	-0.623098	-0.927787	-6.13169	-4.315
8.05895	9.62434	1.42155	1.87539	-0.252022	2.18608	13.2374	20.7084	9.66032
4.02385	0.120271	2.98997	0.981461	1.13824	-0.833278	-1.03829	-1.4687	-0.996937
1.31216	0.219175	2.7763	-0.588428	-0.318562	1.00141	1.5449	6.24005	0.367935
1.53836	4.92633	9.63291	-0.418911	-0.975513	-0.0737935	-27.62	-12.37	17.4446
1.82694	5.84698	9.27675	0.213499	1.10021	2.3565	5.23335	13.4098	-4.61615
0.670856	4.37761	5.75292	0.42512	-0.0534078	-0.79012	-3.55009	-4.25751	5.27607
4.26412	3.12297	3.40217	0.813622	-0.22399	0.0829651	-1.73831	2.24011	-1.82151
5.44908	8.31568	1.64147	-1.06262	-0.659741	-0.368807	-30.6826	-0.48611	-39.8752
4.55526	1.49447	0.240772	-0.105552	-0.673938	0.220775	2.64345	3.3227	2.8635
8.29182	1.04941	6.09115	-0.225675	-0.867306	0.813706	12.5283	-6.45805	-7.16935
2.7042	3.13777	6.14711	0.0486245	1.03181	1.16843	2.26308	-5.43802	-0.94401
3.2872	1.12319	7.91893	0.486281	-0.021	3.217	7.60386	-1.93047	-0.649062
2.7134	3.74657	3.57658	0.261848	-0.817756	2.35416	13.8276	-23.8159	26.9167
8.84179	1.77744	7.79852	-0.380381	-1.29845	0.291866	4.0436	-5.26814	8.46016
9.21258	9.28181	3.99582	1.84512	1.51862	1.43628	10.0757	3.88305	7.10617
0.306122	4.38496	0.122613	-1.57033	-1.5991	-1.53836	7.81669	-1.38008	10.6992
9.9758	6.07748	6.72625	-0.121919	0.0442063	0.61134	17.1194	1.12457	-6.17546
4.03231	0.9503	6.04108	1.11178	0.54979	0.54529	1.22236	-0.405013	3.93125
3.81016	8.34452	8.37773	0.839359	-1.03073	0.0743739	7.42388	-3.38211	4.02999
6.14872	5.25288	6.25701	-1.67936	-2.75238	-1.65903	0.434293	0.215971	-2.91083
3.51659	2.1594	6.61883	0.241035	-0.955794	2.23402	-29.674	-4.36574	-6.20423
2.70345	9.96139	0.148021	0.329079	-0.357937	-0.38424	-3.30056	2.06207	-14.4047
2.72662	4.28085	4.67118	0.428425	0.974658	-1.10923	5.60578	2.87224	0.501605
2.5341	1.04479	0.133713	-0.372445	0.983482	2.48688	16.1118	-13.848	-7.19803
8.30068	2.40508	7.14958	-0.126895	-0.73063	-1.12371	1.37906	7.78109	-5.67315
0.000624226	3.82557	2.8705	-0.549186	1.85969	2.61741	2.22969	-10.0725	-0.747475
8.23194	0.407194	8.48159	-0.472773	0.00922671	1.07402	-0.343697	3.08201	-2.28012
8.19334	4.10995	4.81413	0.256927	-0.0235347	-0.29654	10.5955	-8.62516	-9.10468
5.23834	5.55943	2.92079	2.05283	-1.33534	-1.42365	0.127432	8.22709	1.43279
4.59579	7.34709	1.13739	-0.0441436	-0.516918	-3.1552	-0.745142	-0.0167876	-0.37872
1.26763	2.02394	3.82547	1.40591	-0.252147	2.09933	7.65376	-7.86419	-25.0408
6.96453	8.17563	6.26615	-1.19329	-0.241954	-0.393532	-5.15743	19.8318	-22.4681
9.61397	9.93185	5.67123	-4.94388	-0.190223	-0.453979	-0.567104	5.51495	13.0057
2.57966	1.01043	3.64176	-1.07096	-0.91363	0.0400266	2.80782	-3.83548	-4.91334
4.51161	8.52471	3.47871	1.59787	0.542057	1.84934	18.42	-8.06526	2.75389
6.75773	3.73849	9.3321	0.780403	-0.319025	-1.16881	-3.51411	2.09022	28.2907
7.80621	7.67861	4.26489	0.275245	1.01642	-0.407487	46.3606	27.6504	10.6824
1.35152	3.10437	3.20308	1.57837	0.927777	0.492764	21.9395	-38.4736	50.4921
5.49954	8.7349	6.64843	1.73714	0.975799	-1.23498	8.526	-5.93849	-1.41139
0.81681	6.34241	5.76915	-2.30877	-0.901781	-0.849808	-10.0076	3.42001	3.73002
8.02724	3.67947	1.90783	0.243982	0.0432563	0.498592	-14.6873	-6.64202	9.86547
4.16696	4.24252	2.20098	-1.31605	0.873991	-0.160194	4.19988	1.14658	-1.97403
0.738226	9.52324	5.60367	-0.602244	-0.63095	-1.00048	-2.83197	-9.37803	4.77985
6.5986	0.383882	9.89765	0.19543	-2.32296	1.01372	7.54722	1.48346	-4.22685
8.13188	5.16444	5.47622	1.10875	0.294752	-1.82467	2.23095	-0.219181	-5.50198
9.15024	0.234945	0.531499	-0.976263	1.32502	-0.876149	2.95814	14.6483	-2.76188
3.84435	8.1901	1.65617	2.12621	-0.828118	0.77393	-0.195157	-1.59876	0.349716
3.905	2.26792	0.775985	1.4775	0.345877	1.28649	-0.795039	-2.64279	8.18974
1.11969	4.98002	0.80961	-2.47359	2.10694	0.540607	1.55778	3.06932	-2.19007
3.72216	4.44826	5.48307	0.737657	0.218415	-0.58222	-7.2356	-12.0958	-2.62587
2.98427	9.66416	2.71789	-0.364386	-1.5015	0.802256	8.77217	-1.56963	6.67775
4.18452	5.32815	5.10886	-0.755888	0.598705	0.420966	-11.1832	-0.06993	-5.49218
9.97073	9.64362	4.74597	-0.331713	-1.00307	0.657355	6.9197	-25.3785	-3.07669
4.19028	6.88465	8.76552	-0.0432298	-0.29943	-1.30445	5.70259	4.97585	2.58792
5.01333	5.98797	8.77119	0.658938	-0.977969	0.911727	-0.016843	0.304267	2.09058
5.51471	6.13981	0.719312	-0.0775961	-1.79528	-0.815067	-3.53042	-2.37926	-0.684677
7.43071	6.59077	5.58634	2.36995	-1.7186	2.99985	2.11013	0.316354	0.126523
2.85096	6.23964	4.13543	-0.618694	-1.75928	0.162754	3.93151	9.43124	11.4539
6.33843	6.56347	3.38135	-0.560843	-0.874717	-0.422665	2.53874	1.79312	-1.13096
2.5329	1.48753	8.60196	0.360594	1.05003	-2.13581	-0.254787	0.388398	-0.461689
5.82271	8.53695	5.50526	1.72955	0.327764	0.707143	21.6615	-10.3977	25.037
6.90281	0.503626	4.86816	-1.39299	-1.3194	-0.814792	0.421349	-0.409922	-0.566708
2.501	5.01896	6.47099	-0.0207146	1.5172	-0.704267	1.37487	12.89	-3.40957
5.32988	4.75817	7.81344	-0.283508	-0.910015	1.50033	-4.02551	6.82535	-12.6675
2.58459	9.94406	1.18159	0.0885875	-0.490471	-1.67514	2.56994	-0.156446	5.50115
0.638005	4.24067	8.22672	-1.49047	-1.54039	1.28888	2.50956	-1.44786	4.59328
9.68545	0.389596	2.56235	-3.03012	-0.649168	-1.62195	13.5274	5.77009	25.0585
6.44055	4.90308	1.91501	0.925497	0.279959	0.14159	-13.7908	5.30527	-10.371
2.9666	3.65625	1.09789	-1.06222	-1.24068	-0.527742	-4.6073	1.61142	0.950086
8.96885	4.80825	4.53133	-1.82923	-1.40957	-1.02238	12.4123	4.89354	18.2601
0.347114	7.35332	7.90351	-0.377624	-0.657123	0.885999	-0.559808	-2.63487	2.13301
9.30745	3.70802	8.83591	2.48134	-2.11596	0.103831	-3.33508	-19.5925	29.1486
5.98634	6.10245	2.36791	-0.0883252	1.41851	-0.266191	4.89915	5.42672	-2.65379
1.99035	8.32624	7.70512	-0.484476	-0.0124315	-0.933664	-0.282128	4.56575	2.35041
1.1318	1.56163	1.31599	0.338088	0.391998	1.00543	3.90802	-0.912512	0.765008
5.43781	7.00629	6.70836	0.931474	-0.0212014	0.282574	2.06424	6.1881	14.9641
0.781266	2.25143	6.07776	-0.61142	0.145047	-1.21348	-3.79151	-5.38606	-0.896854
1.29478	0.676482	9.42291	-0.890586	-2.00511	1.57561	-4.2167	-3.05794	3.72917
3.73551	3.06579	1.54889	0.579145	-1.05073	1.71116	3.73432	-2.28018	0.679087
0.311255	3.35774	3.80051	-1.13728	0.732436	1.12557	-1.56784	-2.67922	1.13135
1.78967	3.9023	4.29316	-1.28461	0.931021	2.4835	-3.0499	-0.591704	-5.61113
8.61866	1.55313	0.783429	1.54005	0.268437	2.61733	-3.61109	-1.12964	-3.56672
7.11245	0.303047	8.70634	-0.979142	0.4191	0.0104884	-0.948929	-0.107764	2.51066
4.51078	4.85873	6.03266	-2.24847	0.790019	0.819751	-21.2274	19.8386	-8.81797
0.760673	5.10506	4.99416	-0.427387	-2.17218	0.917034	-0.614603	6.15655	-5.45565
2.81253	1.1986	6.26184	2.23154	-0.986169	-2.32076	3.50833	-0.506385	0.153494
6.98893	7.1972	4.14634	-1.77006	-1.06196	0.168004	-47.1093	-28.8414	-8.78055
8.81114	1.49452	9.08218	-2.49999	0.0145367	2.1414	0.184032	5.37769	-1.3939
1.17219	0.203433	1.56563	-0.624518	0.806666	-0.390166	-1.43935	-2.64391	4.53809
7.21393	2.77949	6.88851	0.825504	-1.47855	-1.35477	-11.9232	-6.22839	-33.7984
2.25018	4.47337	3.1247	-1.50258	-0.442305	-1.58784	-19.5231	36.6152	-1.44103
9.76175	0.184071	7.46116	1.77544	-0.34158	0.110014	12.7252	11.5109	33.849
5.27647	1.89324	8.46329	0.40356	-0.505643	-2.65426	5.22705	-6.26256	-11.7127
8.76918	0.118079	2.2439	0.524697	1.52951	1.17994	0.343417	0.726787	-13.5601
9.67631	6.5826	5.43866	-1.11926	0.933113	1.50967	1.62418	5.49618	11.0987
1.52601	5.6482	7.75343	-0.0606046	-2.12273	1.04773	3.27995	-2.45715	1.23982
